Wireless Setup,Wireless Connectivity,Windows Compatibility,Selling Price,Paper Feed,Overall Print Quality,Non-specific/Unknown,iOS Compatibility,Ink Consumption,Competitor Product Comparison,Audible Noise,Sentence,Sentence#
1,0,0,0,0,0,0,1,0,0,0,"Set up was smooth and everything was good for the first few printouts on the first day -- from both an iPad 3 and from a Samsung Galaxy Note 10.1.",1495
0,0,0,0,0,0,0,0,0,0,1,"I did notice how noisy and slow the printer was, but it's a home printer, so that didn't bother me so much.",1496
0,1,0,0,0,0,0,1,0,0,0,"But a few days later, when I tried to print from the iPad, it wouldn't work.",1497
0,0,0,0,1,0,1,0,0,0,0,"I kept getting some looping error message about needing to load the paper tray.",1498
0,1,0,0,0,0,1,0,0,0,0,"I gave up and tried printing from the by-pass or whatever other tray was available (I can't remember now), but then I started getting wireless network errors.",1501
0,0,0,0,0,0,0,1,0,0,0,"I couldn't send print jobs from my Apple or Droid device.",1502
1,1,0,0,0,0,0,0,0,0,0,"I tried going through set up all over again for the network, but the printer's wireless capability just seemed to quit working altogether.",1503
0,1,0,0,0,0,0,0,0,0,0,"Got it primarily of the Wi Fi printing.",1507
0,0,0,0,0,0,0,0,1,0,0,"Only problem(and it's a problem with all inkjets) is it uses ink fast and the refills are so darn expensive!",1509
0,0,0,1,0,0,0,0,0,0,0,"Retal price averages about $199.99 but is often on sale for about $129.00.",1514
1,0,0,0,0,0,0,0,0,0,0,"Easy to set up, easy to use ... - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) Customer review from the Amazon Vine™ Program (What's this?)",1515
0,0,0,0,0,0,0,0,0,1,0,"My last all-in-one printer, a VERY old non-wireless HP (a Photosmart C3180), lasted for 8 years before it started to have ""issues.""",1516
1,0,0,0,0,0,0,1,0,0,0,"Set up was a breeze with my MacBook Pro, much easier than I thought it would be.",1519
0,0,0,0,1,0,0,0,0,0,0,"Things I like: this baby has a document feeder.",1520
0,0,0,0,0,1,0,0,0,0,0,"Print quality is outstanding for both photos and documents.",1522
0,0,0,0,0,0,0,0,0,1,0,"Print speed is good -- faster than my old HP.",1523
0,0,0,0,0,0,0,0,0,1,0,"Scanning is also faster than my HP, but still slower than I'd like.",1524
0,0,0,0,0,0,0,0,0,1,0,"Copying is faster than my old HP, too.",1525
0,1,0,0,0,0,0,0,0,0,0,"I LOVE the wireless capability and AirPrint -- another first for me.",1526
1,0,0,0,0,0,0,0,0,0,0,"That was relatively easy to set up, too.",1527
0,0,0,0,0,0,0,0,0,0,1,"It's also a bit noisy, but I have it sitting in a separate room where I can close the door, so it's not too bad.",1533
0,0,0,0,0,0,0,0,0,0,1,"But just bear in mind that it's a bit noisy.",1534
0,0,0,0,0,1,0,0,0,0,0,"The print quality is outstanding, and it seems a solid well-built machine.",1536
0,0,0,0,0,0,0,0,1,0,0,"It's too early to assess its durability, and I haven't printed enough to gauge the ink usage (I've printed maybe 50 pages so far, including about 40 B/W and 10 color).",1537
0,0,0,0,0,1,0,0,0,0,0,"Makes me curse at it a lot - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) when it does decide to print, the print quality is fine and fast.",1546
0,1,0,0,0,0,0,0,0,0,0,"Seriously, it will not stay connected, it is always offline even if I leave it plugged in and on all the time.",1548
0,0,0,0,0,0,0,0,0,1,0,"I should have gone with the Epson I was looking at...",1551
0,0,1,0,0,0,0,0,0,0,0,"Each involves tossing the Canon Printer out of a 2nd floor window.",1555
0,0,0,1,0,0,0,0,0,0,0,"New printheads cost almost as much as a new printer (~$100) and you won't know if it fixes your problem until you've risked your money on the new part.",1556
1,0,0,0,0,0,0,0,0,0,0,"When I first got the printer, the scanner was a bit difficult to setup.",1558
0,0,0,1,0,0,0,0,0,0,0,"Plus I bought it at a ridiculously low price on Amazon's Deal of the Day.",1565
0,0,0,0,0,0,0,0,0,1,0,"I have always bought HP printers in the past; never again.",1566
0,0,0,1,0,0,0,0,0,0,0,"I think the materials used to make it are cheaper than for the 830, but so was the price.",1575
0,1,0,0,0,0,0,1,0,0,0,"The iphone app for printing photos wirelessly from the phone is fantastic.",1581
1,0,0,0,0,0,0,0,0,0,0,"The printer installed effortlessly, even though it's all wireless.",1583
0,0,0,0,0,0,0,0,0,0,1,"As with other wireless printers, after printing it continues to make sounds for a while for some reason, as if its calibrating or syncing or something.",1585
1,0,0,0,0,0,0,0,0,0,0,"Difficult to set up, but works well - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) It was difficult to set up and the written directions are almost non-existent while he directions on the disc were also not clear.",1587
1,0,0,0,0,0,0,0,0,0,0,"Setting up to use wirelessly took many trials and error, and the better part of a day.",1588
0,0,1,0,0,0,0,0,0,0,0,"I finally figured it out, and the printer works well from my desktop, tablet, and laptop computers.",1589
0,1,0,0,0,0,0,1,0,0,0,"I still can not figure out if I can print from phone since I use an Android smartphone and all other equipment is Mac.",1590
1,0,1,0,0,0,0,1,0,0,0,"The most difficult part of the setup was because I use Windows on my Mac via Parallels and the printer never appeared in my setup screen.",1591
0,0,0,1,0,0,0,0,1,0,0,"Worst printer I've ever purchased - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) I am spending $100 a month replacing ink tanks for this product.",1593
0,0,0,0,0,0,0,0,1,0,0,"I printed some black and white copies and the new cyan ink tank went down by half!!!",1595
0,0,0,0,0,0,0,0,1,0,0,"In the future I will take any flyers I need printed to FedEX office, will cost me much less money in the long run than using paper and ink.",1599
0,0,0,0,0,0,0,0,1,0,0,"I had to replace ink much less often than in this monster.",1601
0,0,0,0,0,0,0,0,1,0,0,"As soon as I can I am going to get rid of this printer and purchase a cheaper one that uses less ink.",1602
0,0,0,0,0,1,0,0,0,0,0,"Not good for envelopes, but will print on the appropriate CDs. - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) If you print many envelopes,don't get this printer.",1604
0,1,0,0,0,0,0,0,0,0,0,"The source can be be scanned or from your computer.",1608
1,0,0,0,0,0,0,0,0,0,0,"Can not get help to install it - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) I have been trying for 3 days to install the wireless printer.",1609
0,0,0,1,0,0,0,0,0,0,1,"Good value for an all-in-one printer - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) This printer works well, is fast, but a bit noisier than the printer it replaced.",1614
0,0,1,0,0,0,0,0,0,0,0,"Unfortunately, it has been anything but Plug and Play on my Vista OS Desk top.",1615
1,0,0,0,0,0,0,0,0,0,0,"Large Footprint - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) I've just installed this printer.",1617
0,1,0,0,0,0,0,0,0,0,0,"Connection to wireless worked without problems.",1618
1,0,1,0,0,0,0,0,0,0,0,"Installation on Windows 8.1 with disc also no concerns.",1619
1,0,0,0,1,0,0,0,0,0,0,"horrible - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) Not user friendly not easy to set up only had it a month and am having issues such as it won't print because it says the paper tray is empty and it is FULL I will NEVER buy a Canon printer again The support website is not easy to navigate",1623
1,0,0,0,0,0,0,0,0,0,0,"It is very slow to set up for printing.",1626
0,1,1,0,0,0,0,0,0,0,0,"Big disappointment - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) Doesn't print wirelessly from my laptop after the first day.",1627
0,1,0,0,0,0,0,0,0,0,0,"Mx920 Wireless printing problem - Canon Forum forums.usa.canon.com > Printer > Printer/Multifunction Support?",1635
1,1,0,0,0,0,0,0,0,0,0,"and then goes offline, and the Print Queue says ""Printer not connected"" MX 920 won't print 5 posts May 31, 2013 MX892 Keeps losing connection when needed. 10 posts Feb 4, 2013 Need help setting up a Canon Pixma MX922 Printer, copier, scanner ...",1637
0,1,0,0,0,0,0,0,0,0,0,"We did not connect printer to computer with USB cable because it is a wireless ....",1639
1,0,0,0,0,0,0,0,0,0,0,"This usually happens when you install 3rd party adobe, or flash plugins for print outs.",1646
1,0,0,0,0,0,0,1,0,0,0,"Canon Wireless Printer Setup on MacBook...: Apple Support ...",1647
0,0,0,0,0,0,0,1,0,0,0,"discussions.apple.com > Notebooks > MacBook Air > Discussions?",1648
1,0,0,0,0,0,0,0,0,0,0,"It's more of an issue how to set up the wireless connection to begin with. ...",1650
0,0,0,0,0,0,0,0,0,1,0,"More silent than the Kodak I had!",1652
0,0,0,0,0,0,0,0,0,1,0,"It replaced a Kodak printer I had.",1654
0,0,0,0,0,0,0,0,0,1,1,"I am so relieved that it is much more quieter than the Kodak (which sounded like a locomotion) when it was operating and the reason I purchased this.",1655
1,0,0,0,0,0,0,0,0,0,0,"easy to set up to the internet network.",1656
0,0,0,1,0,0,0,0,0,0,0,"This printer was on sale as a daily deal and I thought it was a great idea at the time since it was 55% off.",1660
0,0,0,0,0,0,0,0,0,0,1,"The second issue is that half the time after a print job it makes an awful whirring and clicking noise like gears not catching properly.",1663
0,0,0,0,0,0,0,0,0,1,0,"I was hoping for more. - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) After good experiences with the Pixma MX850 and MX860, I endured months of pain with an Epson XP-800 all-in-one that was literally the worst printer I've ever owned -- going back to a Seikosha dot matrix printer, circa 1988.",1667
0,0,0,0,0,0,0,0,0,1,0,"(If you're not clear on what I mean here, instead of the tray being about 8.5"" wide, it's literally the entire width of the printer -- but the printer can't use paper wider than 8.5"") Canon has also opted for the ""black chiclets that light up in contextual menus"" type of interface like newer Epson printers.",1672
1,0,1,0,0,0,0,1,0,0,0,"Setting up the Macs and Windows 8 systems in my house was no problem with the included disc.",1675
1,0,0,0,0,0,0,0,0,0,0,"Setting up Google Print was a little stranger than I've seen on other printers, but wasn't hard.",1677
0,0,0,0,0,1,0,0,0,0,0,"The upper paper tray is useful for photo paper, and while it ""can"" hold envelopes, the results there were not very good.",1679
0,0,0,0,0,1,0,0,0,0,0,"Other printing, however, is quite good -- once the MX922 gets going.",1680
0,0,0,0,0,0,0,0,0,1,0,"It almost reminds me of the old Epson Stylus 740, in how it will whirr and click and slide and snap, and screw around for a full minute before actually printing.",1683
0,0,0,0,0,0,0,0,1,0,0,"And printing even simple mixed documents, you can practically watch the ink meters drop.",1684
0,0,0,0,0,0,0,0,1,0,0,"How is it chewing through so much ink?",1685
0,0,0,1,0,0,0,0,0,0,0,"At just over a hundred bucks (or less, if you got in on the Gold Box deal), it's a very nice value.",1687
0,1,0,0,0,0,0,0,0,0,0,"It will not connect to the network.",1693
0,0,0,0,0,0,0,0,1,0,0,"Pretty good but - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) I realize that all printer manufacturers want you to buy their printers and be married to their ink replacements for the rest of its life BUT this is my third Canon printer and I've been happy with all three.",1695
0,0,0,0,0,0,0,0,1,0,0,"Printer #2 works fine but was not WiFi enabled so instead of buying more ink for it I opted for a new printer.",1696
1,0,0,0,0,0,0,0,0,0,0,"I did not give it 4 or 5 stars only because of the confusing directions for set up and use.",1698
1,0,0,0,0,0,0,0,0,0,0,"A set up sheet of quick instructions is included.",1699
1,0,0,0,0,0,0,0,0,0,0,"Plus it only has instructions for the initial set up.",1703
1,0,0,0,0,0,0,0,0,0,0,"I had a bit of trouble completing the set up and ended up calling the 800 number.",1705
0,1,0,0,0,0,0,0,0,0,0,"For that reason, I was excited about the wifi feature- I can stash the printer across the room and not have cords everywhere.",1712
0,1,0,0,0,0,0,0,0,0,0,"The wifi connectivity works as advertised- I've successfully scanned and printed documents over the wireless connection.",1713
0,0,0,1,0,0,0,0,0,0,0,"- Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) We wanted a reasonably priced wireless printer and scanner.",1721
0,0,0,0,0,1,0,0,0,0,0,"It makes nice copies and prints nice pictures.",1723
0,1,0,0,0,0,0,1,0,0,0,"Love that we can print from our iPhones and iPad.",1727
0,0,0,0,0,0,0,0,0,0,1,"Too noisy and inconvenient - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) This model is too noisy; my previous Canon PXMA 870 was quiterier.",1735
0,0,0,0,0,1,0,0,0,0,0,"Otherwise the quality of the results are fine.",1738
1,0,0,1,0,0,0,0,0,0,0,"Awesome Deal.....Thank You Amazon for Black Friday Price - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) Printer setup was extremely EASY....",1739
1,0,0,0,0,0,0,1,0,0,0,"I got three iPads setup also two galaxy s3 set ups and one notebook air setup.",1741
1,0,1,0,0,0,0,0,0,0,0,"Also one windows 7 x64 setup.",1742
0,1,0,0,0,0,0,0,0,0,0,"Don't know why people having issues connecting printer to wifi router.",1744
1,0,0,0,0,0,0,0,0,0,0,"I will eventually setup a continuous ink flow so ink will not be a factor.",1746
0,0,0,1,0,0,0,0,0,0,0,"For $69.99 price (black friday price) this printer was a steal.",1748
0,0,0,0,0,1,0,0,1,0,0,"The print quality is great and the fact that it comes with an XXL black print cartridge will save me money and aggravation from having to buy black ink all of the time.",1752
0,0,1,0,0,0,0,0,0,0,0,"The MX922 is like Windows Vista..",1755
0,0,0,0,1,0,0,0,0,0,0,"The MX922 has slightly bigger ink cartridges, can hold more paper in the bottom tray, is slightly less deep, has the same width, but is slightly taller.",1759
0,0,0,0,0,0,0,0,0,0,1,"The MX892 is notably much quieter.",1766
0,0,0,0,0,0,0,0,0,0,1,"The MX922 is loud.",1767
0,0,0,0,0,0,0,0,0,0,1,"That is why it is louder..",1769
0,0,0,0,0,0,0,0,0,0,1,"Although, such design does allow for a slightly easier change of the ink cartridges, it is at the high cost of a much louder printer.",1771
0,0,0,0,0,0,0,0,1,0,0,"This saves ink (other companies use software that has the color printing locked by default, so you use more color ink, or you have to manually switch out of color printing for each black & white print).",1777
