Data Transfer/Transmission/Cloud Connectivity-SA,Data Transfer/Transmission/Wireless Connectivity-SA,Data Transfer/Transmission/Wireless Setup-SA,Data Transfer/Transmission/Data Transfer Error-SA,Body/Design/Size-SA,Body/Design/Initialization Speed-SA,Body/Design/Build Quality-SA,Body/Design/Audible Noise-SA,OS Compatibility/iOS Compatibility-SA,OS Compatibility/Mac Compatibility-SA,OS Compatibility/Windows Compatibility-SA,Print Quality/Color Print Quality-SA,Print Quality/Overall Print Quality-SA,Print Quality/Monochrome Print Quality-SA,Print Quality/Print Speed-SA,Print Quality/Duplex Printing-SA,Error Messages/Error B200-SA,Error Messages/Non-specific/Unknown-SA,Error Messages/Paper Jam-SA,Ink/Ink Consumption-SA,Printing Media/Paper Feed-SA,Printing Media/CD/DVD Printing-SA,Customer Care/Agent Knowledge-SA,Customer Care/Overall Customer Service-SA,Software/Driver Performance-SA,Product Documentation/Documentation Clarity-SA,Product Documentation/Documentation Format-SA,Feature Request/Paper Feed Options-SA,Settings & Modes/Sleep/Power Save Mode-SA,Fax/Scan Function/Fax/Scan Operation-SA,Features & Functions/Menu Functions-SA,Sentence,Sentence#
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good Photo Printer - What's great about it: Good Image Quality, Holds lots of paper . What's not so great: Large size, Prints slow The Canon MX922 is a great home all in one printer for people who like photos.",4642
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"It's easy to use and has more features than most people need.",4643
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"It is on the large size so make sure you have the space for it.",4644
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Print quality is amazing but photo printing is a bit slow.",4645
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- This does a very good job printing photos and 4 in one functions work well.",4650
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A little on the large size.",4651
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good Product for the price - I like the quality of print and ease of set-up.",4654
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Size it a bit big.",4655
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I like the neat design.",4656
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good all around printer, copier - What's great about it: easy to set up, great price . What's not so great: A little noisy but not any more than any other model I have owned.",4657
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good all in one - Only given 4 stars because of its bulk and size, plus it shakes more than I thought it would during use.",4664
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Good all in one - What's great about it: good color printing . What's not so great: does not sync well with android phone and tablet This is my 3rd Canon all in one .As an artist, I like Canon for color accuracy (my main objective).They did make some improvements: paper tray locations and easier access to ink.",4667
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"However, there are downfalls: slow printing, does not sync well with printing from Samsung Galaxy 4 phone or tab 3 .",4669
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"You need to use Google cloud for that.",4670
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"If you have iphone/ipad,then no problem.",4671
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"It does use alot of ink, but I knew that going in to this.",4672
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,". What's not so great: Cannot scan to wireless devices; slow and a bit noisy printing Canon is a good product, you can't go wrong.",4677
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Photo quality is good.",4678
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Plastic is cheap, could have built it with sturdier plastic (like our other HP).",4679
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Setup was easy and it was easy to get all devices in the house to connect wirelessly to the printer About me...",4683
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Good printer - I bought this to print DVD labels, which it does very well.",4685
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good printer - I really like the functions and capabilities of the printer just wish it was a little more compact.",4693
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good printer for pics - Good printer for printing pictures.",4695
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good quality prints especially for the price.",4696
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Printer is a little slow.",4697
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"The UI is easy to move through.",4702
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"The paper tray(s) can hold a decent amount of paper.",4703
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"My only gripe is the paper sometimes doesn't load sometimes but it's no big deal.",4704
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,". What's not so great: Not easy to decipher how to use features.",4709
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"I do find it somewhat difficult to understand how to use some of the features, for example printing envelopes, not having much luck with that (if anyone can help, that would be great)..",4712
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"And the online instructions are a crazy maze.",4713
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"I bought this to replace a 5+ yr old Canon Pixma MX850 and found that to be easier to use than the new printer.",4714
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"It's large, very slow, sucks down the ink, and doesn't seem to scan multiple pages into one document--making each page its own file.",4718
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"On the good side, the print is good, the scan is accurate, paper and ink loading is easy, adjusting sizes is easy on prints and pictures.",4719
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I had the Pixma MX 892 prior to this and it lasted 1 year with only light use, then error B200 appeared on screen and it quit working, even after I cleaned the printhead.",4721
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good quality print, took a bit to set up!",4726
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- What's great about it: Good quality print with auto 2-sided print . What's not so great: Large piece to accommodate I am a tech neophyte so it took me a bit longer than expected to set up this wireless printer.",4727
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Seems that it takes a bit of time to warm up after sitting idle, but the quality of the print is great.",4728
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Quick printing, once set up.",4729
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Used primarily for document printing, but does a nice job with photos, as well.",4730
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good quality, at a reasonable price - What's great about it: Excellent print quality . What's not so great: Slow print times This is second Canon printer that I have owned.",4733
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The print quality is always excellent but the time it takes to get there sometimes can be frustrating.",4734
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Ink is always an issue with any printer and Canon is no different than the rest.",4735
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"I would recommend this printer to a friend for the good print quality, duplex scanning, and duplex printing.",4736
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Great Canon Printer - What's great about it: Easy to set up, its wireless . What's not so great: A little slow in printing, I am not in a hurry though This Canon printer is a great product.",4738
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"It was very easy to setup and very simple to use.",4740
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Great Photo Printer - What's great about it: This printer is great for photos.",4744
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Printed documents are clear.",4745
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The prints are great!",4748
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"A lot of ink is used but the results are worth it.",4749
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Great Price and Value - What's great about it: Superb Print Quality and Reliability . What's not so great: Tricky getting WiFi feature to work, warm up is slow This printer has been out there a while with good reason.",4751
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I personally had trouble getting the Wi-Fi to work, but I need a new Wi-Fi router.",4753
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The printer was a little slow to warm up - faster than a full sized business copier of course, but slower than older standard inkjets I've owned.",4754
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Setup was very easy.",4757
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WiFi setup was much easier than I was expecting, due to problems some other reviewers reported.",4758
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Great Printer for the Money - What's great about it: WiFi capability seems to be flawless so far . What's not so great: Occasionally grabs 2 sheets of paper instead of one when printing.",4760
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I read reviews that the WiFi wasn't very good, but I haven't had a single problem in the 2 months I've had it.",4763
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- What's great about it: Individual ink cartridges, crisp printing . What's not so great: Unable to manually feed paper My third Canon All-In-One (first wireless all-in-one) and once again, great value.",4766
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MX-922 can be a bit slow at start up and punching out the first page, but good time management can get you past that issue.",4767
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wireless set-up a breeze.",4768
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Fax is great.",4769
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Easy set-up, plenty of features, and quality printing.",4770
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Great Printer, very versatile - What's great about it: Easy to use, lots of features and versatility . What's not so great: Take a while to print sometimes, usually the first few prints at start up.",4774
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Easy to set up and use.",4776
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Great Product and Easy Set Up - I have always been an HP person for printers, however when I met the Canon representative at best buy he was able to appropriately sell me this product.",4779
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"It was easy to install and works beautifully!",4780
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Great Value for the Price - What's great about it: Easy set up, good price, excellent prints . What's not so great: a little noisy Got a great deal on this printer.",4783
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"In comparison, it's a little noisy.",4785
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"But this model looks better and everything printed (photos and docs) have come out great.",4786
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"But I also love the ability to print pictures from my phone!",4790
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,". What's not so great: It's a bit bulky.",4791
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"When I have to change or add paper, I close the paper exit tray to get to the loading areas.",4794
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Great all in one device - What's great about it: Can't beat the features for the price . What's not so great: It's a shame they can't find a way to diminish the overall size For anyone looking for a printer, scanner and fax combination, this is a unit that packs all of these features into a very well though out device at a very competitive price.",4800
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I have not had the unit long enough to fully evaluate the ink utilization as compared to the HP Inkjets that I have previously purchased and the directions are minimal but the set up and feature selections are extremely intuitive and can be navigated with very little effort.",4801
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Great all purpose home printer/fax/copier - Excellent product-it has been easy to operate, has great color, and has been reliable.",4805
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Great all-purpose printer - What's great about it: easy to use, practical . What's not so great: A little slow to print Overall, a great value.",4808
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nice clean, clear printing.",4810
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,"Great features but complicated for none techie - What's great about it: print via google print,print on DVD/CD,2 sided printing,auto feed fax . What's not so great: complicated for none techie The features are great: two sided printing,printing via Google print with smart phone or other smart devices,print on printable DVD/CD.",4813
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Down side: the trays seem flimsy and the printer is a little too complicated for none techies About me...",4815
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Great for all devices - What's great about it: Can print from iPhone, iPad, and surface . What's not so great: Nothing so far Purchased this to replace an HP printer.",4817
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wireless is easy to set up and I am able to print from all of the devices we use in the house.",4818
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I have been disappointed in HP products lately, my last 3 HP printers stopped working a little after a year.",4819
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hopefully Canon designs their printers to last a little longer!",4820
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I am happy with the quality of the prints from this unit.",4824
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The double sided printing is a nice feature.",4825
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Ink use so far has been minimal.",4826
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The ease of use with my family's Apple portable products (iPhone/pad) for printing from is the best feature to me.",4827
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Initial start up after printer has been in sleep mode is slow.",4828
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"It will take at least 2 to 3 minutes to get warmed up and ready.",4829
0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Great for multiple users - What's great about it: easy to set up and use wirelessly . What's not so great: needs more space than I anticipated We use this printer wirelessly from 3 different laptops, an iphone and an ipad.",4833
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"It is bigger than I thought, was not paying attention to size when I was doing research.",4836
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"The enlarge/reduce feature is limited to presets, a little disappointing, but can work with it.",4838
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Great functional but big printer - This printer can do everything with ease.",4841
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"I like the fact that it uses the more modern ink, which is cheaper and lasts a lot longer than Canon previous printers, so you save money in the long run.",4842
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Also I wanted an all-in-one wireless printer with a Hard line Fax/phone connection, and this Canon is capable of doing so.",4843
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"For a home use, this printer is very large and boxy.",4845
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Operationally, the printer is quiet, versatile, and can do it all.",4846
0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Great machine easy to setup just bulky - What's great about it: The wireless . What's not so great: It's to big Great machine very easy to setup and the fact that I can print documents from my phone is just awesome.",4853
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The only negative thing I can say about the printer is that it's just bulky.",4854
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Great machine, easy to set up, but a little bulky. - Great machine.",4857
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"It has all the features I was looking for, and was fairly easy to set up.",4858
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"My only complaint is that it's a bit bulky.",4859
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Great photo printer with an average doc printer - The Good: This is a great photo printer with a good ""small quantity"" document printer.",4862
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Canon always has great photo quality and the various photo paper print sizes is a plus.",4863
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Setup was quick (about 15 minutes mostly because of auto-calibration) and easy with additional support online for some wireless setup if needed.",4865
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"The Not-so-good: The bottom paper tray is small and clunky.",4866
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"It is difficult to adjust the paper size guides and if you don't have them set properly, it has trouble feeding the paper (obviously).",4867
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Great printer - Only problem with start up was when printing pic from my iPhone it would go directly to the top tray where I could only print on reduced size paper.",4870
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Once I got help from the internet it works great, but felt the start up instructions should have dealt with this.",4871
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Great printer - What's great about it: Dual sided printing This printer us very nice it was easy to install.",4873
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Love that it us wireless.",4874
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Great printer - What's great about it: Wireless printing, great photo quality . What's not so great: Takes a little to print We were going in just to compare printers and the canon representative was in the store, he gave us a demo of the printer and we were sold!",4877
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I love the quality of the pictures and the look of the printer.",4878
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I also love that it is wireless so there's no messing with cable.",4879
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Great printer - What's great about it: lots of features . What's not so great: Large size Bought this printer as a gift for my daughter.",4882
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I assisted in setting it up.",4883
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"It was very easy to set-up and printed well.",4884
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Great printer - very fast, great clarity - What's great about it: Fast, print quality, large cassette storage, double-sided printing . What's not so great: Wireless connection comes and goes.",4887
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Almost no paper jams with all sorts of media.",4891
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"My only complaint is the laptop I am using to write this can print wirelessly from time to time.",4892
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Great printer but a little noisy - What's great about it: Easy set up.",4898
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Good desktop manual.",4899
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,". What's not so great: It a little noisy.",4900
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"- What's great about it: It's a Canon . What's not so great: Disc printing tray is a little hard to load.",4906
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Great printer for everyday use. - What's great about it: Convenient . What's not so great: Sleep mode comes on too often.",4914
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"When ink runs out you replace each color individually.",4918
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"The only drawback is when the printer comes into Sleep mode, you have to manually ""wake"" it up before you can print wireless again.",4919
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"It was relatively easy to set up on my home network, both wired and wireless, and the ink cartridges were easy to install.",4923
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Also, the printer does not use as much ink as the HP printer it replaced.",4924
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"The only negative is that the paper tray has to be manually pulled out to see how much paper remains and to load paper.",4925
