Sentence#,Wireless Setup,Wireless Connectivity,Windows Compatibility,Selling Price,Paper Feed,Overall Print Quality,Sentence,Wireless Setup_predicted,Wireless Connectivity_predicted,Windows Compatibility_predicted,Selling Price_predicted,Paper Feed_predicted,Overall Print Quality_predicted
11984,0,0,1,0,0,0,I am very familiar with Windows and checked this setting.,0.0,0.0,1.0,0.0,0.0,0.0
16204,0,0,0,0,0,1,Great printer - This thing prints good photos (8x10 or smaller).,0.0,0.0,0.0,0.0,0.0,1.0
4834,0,0,0,0,0,1,Gets the Job Done - What's great about it: The print quality is excellent.,0.0,0.0,0.0,0.0,0.0,1.0
7172,0,0,0,0,0,0,"And GOD FORBID you press the cancel button in the middle of printing because then the printer gets pissed at you for interrupting it's ""mojo"" and decides to do even more ""thinking"" for then next 15 minutes while a message on the screen says to ""please wait momentarily"" which is a load of crap because it NEVER RESOLVES.",0.0,0.0,0.0,0.0,0.0,0.0
8716,0,0,0,0,0,1,the print/picture quality is good. - Clears it's throat a lot which means it's using up ink.,0.0,0.0,0.0,1.0,0.0,1.0
6206,0,0,0,0,0,0,"If you are experiencing very slow printouts, even after the head-cleaning process (which takes time), check to see that ""Print Quality"" is set at ""Standard"" and that ""Quiet Settings"" are set at ""Do not use quiet mode.""",1.0,0.0,0.0,0.0,0.0,0.0
8640,0,0,0,0,0,0,"I have done cleans, deep cleans, checked the inks manually, and replaced inks.",0.0,0.0,0.0,0.0,0.0,0.0
4796,0,0,0,0,0,0,"The printer was a little slow to warm up - faster than a full sized business copier of course, but slower than older standard inkjets I've owned.",0.0,0.0,0.0,0.0,0.0,0.0
16655,0,0,0,0,0,0,Owned a Canon MX-922 printer for about a year This printer performs some kind of repetitive maintenance cycle before and after EVERY spooled print job.,0.0,0.0,0.0,0.0,0.0,0.0
10090,0,0,0,0,1,0,Open the Paper Output Tray and then open the Output Tray Extension.,0.0,0.0,0.0,0.0,1.0,0.0
2158,0,0,0,0,0,0,"I have printed some pictures, labels and envelopes and it works great, it's a bit slow warming up when first starting but once it's ready it prints rather quickly and quite nice, very pleased with this purchase.",0.0,0.0,0.0,0.0,0.0,0.0
2151,0,0,0,0,1,0,"Works fine - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) The paper feed is somewhat fickle.",0.0,0.0,0.0,0.0,1.0,0.0
5702,0,0,0,1,0,0,Great printer for the money - This printer is replacing 4 items in my office you can't beat the price for the quality About me...,0.0,0.0,0.0,1.0,0.0,0.0
17976,0,0,0,0,0,0,They trick you into having to buy 2 black cartridges.,0.0,0.0,0.0,0.0,0.0,0.0
2824,0,0,0,0,0,0,"It would not work with my other devices (iPad and iPhone) even with support from the ""we print"" app customer help desk.",0.0,0.0,0.0,0.0,0.0,1.0
7012,0,0,0,0,0,0,"Incredibly nice looking, Very heavy and sturdy, Inexpensive inks, Its a canon, Nice copier, fax, scanner.",0.0,0.0,0.0,1.0,0.0,0.0
5040,1,1,0,1,0,0,"Easy to set up and works great with phone and comprehensive - What's great about it: good price easy to work with . What's not so great: instructions that come with packaging After going online to find out about TWO paper trays, during set=up, the printer works great.",1.0,0.0,0.0,1.0,0.0,0.0
19825,0,0,0,0,0,0,"Printer stopped printing in middle of job; some ink being low, I stopped the program and replaced the cartridges.",0.0,0.0,0.0,0.0,0.0,0.0
8376,0,0,0,0,0,0,"Big mistake, between getting blurred printing at the end of some documents, to paper jambs and a software glitch, that support had no recommendation for.....I'm going back to HP.",0.0,0.0,0.0,0.0,0.0,0.0
18591,0,1,0,0,0,0,I have my new MX922 connected to my home network via wireless.,0.0,1.0,0.0,0.0,0.0,0.0
8955,0,0,0,0,0,0,My computer is a Mac os x 10.9.4.,0.0,0.0,0.0,0.0,0.0,0.0
4914,0,0,0,1,0,0,Think it is tremendous value even if I paid $149.99.,0.0,0.0,0.0,1.0,0.0,0.0
15363,1,0,0,0,0,0,Just setting up my pixma mx922.,1.0,0.0,0.0,0.0,0.0,0.0
5829,0,0,0,0,0,0,The only complaints are it is slow and has a very large foot print About me...,0.0,0.0,0.0,0.0,0.0,0.0
5988,0,0,0,0,0,1,"Pros: Print quality Cons: Large, Length Of Print Time, Noisy Best Uses: Everyday documents Describe Yourself: Frequent User Primary use: Personal Bottom Line: No",0.0,0.0,0.0,0.0,0.0,0.0
8282,0,1,0,0,0,0,It doesn't link up to the computer consistently.,0.0,0.0,0.0,0.0,0.0,0.0
5467,0,1,0,0,0,0,The new Pixma 922 instead disconnects from the network several times a day.,0.0,1.0,0.0,0.0,0.0,0.0
16453,0,1,0,0,0,0,"To be recognized as a new Wireless Printer, the Printer must be told what Wi-Fi Network to join, and what is the password for that Network.",0.0,0.0,0.0,0.0,0.0,0.0
13105,1,0,0,0,0,0,"I bought the first printer from Amazon on Jan 5, set it up Jan 6 and ran into this issue.",1.0,0.0,0.0,0.0,0.0,0.0
4349,0,0,0,1,0,0,"Nice looking, but pretty large - Had an HP before this that died pretty quickly, but this does the job for what we need it for, for a good price.",0.0,0.0,0.0,1.0,0.0,0.0
18760,0,0,1,0,0,0,Do I need to buy a PC to use this printer?,0.0,0.0,1.0,0.0,0.0,0.0
7608,0,0,0,0,0,0,My wife's Epson is much more responsive.,0.0,0.0,0.0,0.0,0.0,0.0
13392,0,1,1,0,0,0,"To have a better understanding of your issue, please let everyone know what operating system (Windows Vista/7/8 or Mac OS 10.X) you are using and if you are connected via USB or WI-FI.",0.0,1.0,1.0,0.0,0.0,0.0
19098,0,0,0,0,0,0,- I JUST BOUGHT THIS IN MARCH AND THE SPRING IN THE PAPER DRAWER POPPED OFF.,0.0,0.0,0.0,0.0,0.0,0.0
4837,0,0,0,0,0,1,It gets the job done and the print quality is excellent.,0.0,0.0,0.0,0.0,0.0,1.0
9638,0,0,0,0,0,0,The footprint is larger than comparable HP units.,0.0,0.0,0.0,0.0,0.0,0.0
14034,1,0,1,0,0,0,"- Windows 7 Windows icon -> Devices and Printers -> Right Click on Printer Icon -> Halfway down contextual menu, click on ""Printer Properties"" -> General Tab, Click on Preferences button -> Setup tab, make sure only 1 copy is entered -> click Apply, bottom right corner of window.",1.0,0.0,1.0,0.0,0.0,0.0
16252,0,0,0,0,0,0,"I recently went furniture shopping and wanted to print out a simple picture of a couch I liked, that I took with my iPhone, on regular printer paper using AirPrint.",1.0,0.0,1.0,0.0,0.0,0.0
8823,0,1,0,0,0,0,I'm just going to buy a different printer that STAYS connected to my wifi network.,0.0,1.0,0.0,0.0,0.0,0.0
149,0,1,0,0,0,0,But my printer is still offline to Google cloud print and still says it can't connect to the internet.,0.0,1.0,0.0,0.0,0.0,0.0
15107,0,1,0,0,0,0,I performed the Canon driver update yesterday and have no issue printing via wireless to an MX926 (the Australian version of the MX922) using the MX920 series driver.,0.0,0.0,0.0,0.0,0.0,0.0
16524,1,0,0,0,0,0,"Select Web service setup, then press the OK button.",1.0,0.0,0.0,0.0,0.0,0.0
4865,0,0,0,0,0,0,I've had a few problems but I call the Canon help number and they walk me right through it.,0.0,0.0,0.0,0.0,0.0,0.0
4299,1,0,0,0,0,0,Going through the install I put in the ink cartridges (all light up) and attempted to go through the print head alignment.,1.0,0.0,0.0,0.0,0.0,0.0
18227,0,0,0,0,0,0,Re: Scanner not available while in use - error - Isn't there a general solution for this error message?,0.0,0.0,0.0,0.0,0.0,0.0
3816,0,0,0,0,0,0,"At the onset, this printer will print docs created on the Mac.",0.0,0.0,0.0,0.0,0.0,0.0
19759,0,0,0,0,0,0,I already called tech support and they rd me to buy a new printer head even though there was a good chance that would not fix it.,0.0,0.0,0.0,0.0,0.0,0.0
622,0,0,0,0,1,0,"If your output ""flap"" is open (becomes output tray for copies at the front center of the unit) when you reach to raise the lid of the unit to access the copy bed, you will instead grab the access panel for the interior of the copier.",0.0,0.0,0.0,0.0,1.0,0.0
8535,0,1,0,0,0,0,The wireless took forever to work and had to call for help.,1.0,0.0,0.0,0.0,0.0,0.0
9258,0,0,1,0,0,0,"Re: My MX922 is suddenly asking me to ""set my PC to start scanning"". - Hi, nancyo!",0.0,0.0,1.0,0.0,0.0,0.0
18249,0,0,0,0,1,0,"Whenever I scan using my MX922 with the document feeder on top, the final scanned page is crooked within the document.",0.0,0.0,0.0,0.0,1.0,0.0
7202,0,0,0,0,0,0,Four Stars - It's a little loud but works great,0.0,0.0,0.0,0.0,0.0,0.0
17075,0,0,0,0,0,0,Still getting error message 1312.,0.0,0.0,0.0,0.0,0.0,0.0
8209,0,0,0,0,0,0,"WHEN it prints, it's extremely slow!!",0.0,0.0,0.0,0.0,0.0,0.0
16135,0,1,0,0,0,0,"It does the basics but is NOT user friendly esp., printing from your phone.",0.0,1.0,0.0,0.0,0.0,0.0
13114,0,0,0,0,0,0,"Should you need more immediate assistance, we ask that you please contact a Canon technical support representative at one of the methods provided here.",0.0,0.0,0.0,0.0,0.0,0.0
19371,0,0,0,0,0,0,"make noise, very slow even have high wi-fi. ... - make noise, very slow even have high wi-fi.",0.0,0.0,0.0,0.0,0.0,0.0
7594,0,0,0,0,0,1,"Good Quality - but eats ink quickly - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) SUPER print quality - but WOW!",0.0,0.0,0.0,0.0,0.0,0.0
5807,0,1,0,0,0,0,very attractive - What's great about it: i am able ti print from my ipad . What's not so great: lots of finger prints old was very noisy and slow to print the mx922 is quiet and fast printing i specifically like the collate function my old one did not have this feature and i had to rearrange the printed pages About me...,0.0,0.0,0.0,0.0,0.0,1.0
6643,0,0,0,0,0,0,"Piece of junk, back to HP I guess.",0.0,0.0,0.0,0.0,0.0,0.0
10074,0,0,0,0,0,0,that eats ink very fast,0.0,0.0,0.0,0.0,0.0,0.0
830,0,0,0,0,0,0,"And it's a lot noisier, which I can live with easily if it weren't for how much churning and thinking and whirring it does before printing most documents.",0.0,0.0,0.0,0.0,0.0,0.0
17186,1,0,0,0,0,0,Select Setup and press the button.,1.0,0.0,0.0,0.0,0.0,0.0
18229,0,0,0,0,0,0,I just ran into this error as well.,0.0,0.0,0.0,0.0,0.0,0.0
7551,0,0,0,0,0,0,"Great photo printer and scanner - issues in other areas - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) Let me start by saying that I am a professional desktop publisher and comic book artist.",0.0,0.0,0.0,0.0,0.0,0.0
8010,0,0,0,0,0,0,Get message printer not responding or busy.,0.0,0.0,0.0,0.0,0.0,0.0
6507,1,0,0,0,0,0,"What I've used is good. - What's great about it: many features . What's not so great: needed help to set up - took over an hour Once set up was OK, but slow.",1.0,0.0,0.0,0.0,0.0,0.0
13159,0,0,0,0,0,0,"If you are printing a regular 8x11 sized US sheet of paper on a Mac, go to your System Preferences, Printer/Scanner settings and make sure your default paper size says either Letter or 8x11.",0.0,0.0,0.0,0.0,1.0,0.0
11222,0,0,1,0,0,0,"John, I did however here what is saying: for windows 10 There is no recommended download for the OS version you selected.",0.0,0.0,1.0,0.0,0.0,0.0
6278,0,0,0,0,0,0,"Sometimes I think it's calibrating or whatever it's doing just to be annoying, but when you see the photos it prints, it's easy to overlook the time....and it's only for the first page....and it doesn't seem to do it all the time, but usually.",0.0,0.0,0.0,0.0,0.0,0.0
29,0,0,0,0,1,0,"I've tried to print from the top tray, and it doesn't seem to be working; (3) is there a way that I can print envelopes without having to unload the cassette?",0.0,0.0,0.0,0.0,1.0,0.0
8777,0,0,1,0,0,0,"When I bought mine, the Amazon listing clearly claimed it was compatible with Windows 10.",0.0,0.0,1.0,0.0,0.0,0.0
8817,0,1,0,0,0,0,There are just some many wifi connection issues with this printer.,0.0,1.0,0.0,0.0,0.0,0.0
8198,0,0,0,0,0,0,"A good printer, but..... - My old HP printer died so I went looking online for a replacement.",0.0,0.0,0.0,0.0,0.0,0.0
8954,1,0,0,0,0,0,I am installing a Pixma MX922.,1.0,0.0,0.0,0.0,0.0,0.0
16339,0,0,0,0,0,0,No problems with this paper when using my Brother laser printer or my HP inkjet (the printer will eventually replace).,0.0,0.0,0.0,0.0,0.0,0.0
16809,0,0,0,1,0,0,Great price.,0.0,0.0,0.0,1.0,0.0,0.0
5750,1,0,0,0,0,0,"I have a higher than average complexity home network - so may have contributed to ease of setup - but if people are careful and thorough read, and follow instructions should not have problems.",1.0,0.0,0.0,0.0,0.0,0.0
7872,0,0,0,0,0,0,"After some research, I decided to go with a less thirsty all-in-one from HP (HP ENVY 7640) with their new Instant Ink program that delivers ink right to your door when you need it.",0.0,0.0,0.0,0.0,0.0,0.0
9419,0,1,1,0,0,0,"To have a better understanding of your issue, please let everyone know what operating system (Windows Vista/7/8 or Mac OS 10.X) you are using and if you are connected via USB or WI-FI.",0.0,1.0,1.0,0.0,0.0,0.0
15066,0,0,0,0,0,0,"Re: Canon mx922 can't fax always get ""Line Busy"""" - Hi jkellman, If you press the HOOK button (located to the bottom left of the green Start button) on the unit, do you hear a dial tone?",0.0,0.0,0.0,0.0,0.0,0.0
10293,0,0,1,0,0,0,I get a message stating: Set the PC to start scanning.,0.0,0.0,1.0,0.0,0.0,0.0
7407,0,0,0,0,0,0,Another hint for people saying their printer didn't last long - you have to use it!,0.0,0.0,0.0,0.0,0.0,0.0
4019,1,0,0,0,0,0,Set up is easy.,1.0,0.0,0.0,0.0,0.0,0.0
10507,0,0,0,0,0,0,Please tell me the next steps for removing jammed paper that cannot be seen from the bottom or the back on the MX 922 multifunction printer.,0.0,0.0,0.0,0.0,0.0,0.0
5388,0,0,0,0,0,1,Decent printing quality - Printing quality is good.,0.0,0.0,0.0,0.0,0.0,1.0
4232,1,0,0,0,0,0,Going through the install I put in the ink cartridges (all light up) and attempted to go through the print head alignment.,1.0,0.0,0.0,0.0,0.0,0.0
4303,0,0,0,0,0,1,"I then tried to go through the manual alignment, same results, pages come out blank.",0.0,0.0,0.0,0.0,0.0,1.0
8578,0,0,0,0,0,0,It just sits there and chugs along making noise but does not print for a long time.,0.0,0.0,0.0,0.0,0.0,0.0
8530,1,0,0,0,0,1,easy to setup and operate - It prints well.,1.0,0.0,0.0,0.0,0.0,1.0
14327,0,0,0,0,0,0,Its big and slow also and the ink usage sucks.,0.0,0.0,0.0,0.0,0.0,0.0
12232,0,0,1,0,0,0,"Hi fefe53, To try and resolve the issue, please minimize any windows that may be open on your computer one by one, and if a window is open that is relating to the printer, please take the action requested in the window to close it, then attempt to print again.",0.0,0.0,1.0,0.0,0.0,0.0
7867,0,0,0,0,0,0,Based on the fact that the Google forum is filled with similar experiences I would stay away from this printer for use with Google Cloud Print.,0.0,0.0,0.0,0.0,0.0,0.0
6888,0,1,0,0,0,0,Re: MX922 goes to sleep and loses WiFi connection - njwreckdiver wrote: I have the same issues that are described here with my Pixma MX922.,0.0,1.0,0.0,0.0,0.0,0.0
9343,0,0,0,0,0,0,"I just unboxed my printer, took all the paper and plastic off it and have plugged it in a few times and I keep getting this error.",0.0,0.0,0.0,0.0,0.0,0.0
17815,0,0,0,0,0,0,All I am getting is error codes.,0.0,0.0,0.0,0.0,0.0,0.0
17802,0,0,0,0,0,1,"The quality of prints is good, both paper and photo, though waiting for the machine to go through its startup and recharge means some wait-time often when a print is needed urgently.",0.0,0.0,0.0,0.0,0.0,1.0
15740,0,0,0,0,0,0,The plastic door hinge broke so printed docs end up on the floor.,0.0,0.0,0.0,0.0,1.0,0.0
14636,1,1,0,0,0,0,When I originally set up my printer I set it up for LAN but then the internet was unreliable so I so I started using the USB.,1.0,0.0,0.0,0.0,0.0,0.0
17839,0,1,0,0,0,0,Wireless function does not work at all and just hangs.,0.0,1.0,0.0,0.0,0.0,0.0
12057,0,0,0,0,0,1,"The print quality is great, and I like how the scanner works smoothly.",0.0,0.0,0.0,0.0,0.0,1.0
18094,0,0,0,0,0,0,My BIGGEST gripe is the absolute horrible constant cleaning that runs every time I use it to print the first document when first turned on.,0.0,0.0,0.0,0.0,0.0,0.0
19129,1,0,0,0,0,0,Does a beautiful job until it doesn't - This printer is easy to set up and easy to use.,1.0,0.0,0.0,0.0,0.0,0.0
10516,0,0,0,0,0,0,"Not only is it looking for EVERY opportunity to waste my inks, but it also wastes my time if I'm in a hurry!!!!",0.0,0.0,0.0,0.0,0.0,0.0
18403,0,1,1,0,0,0,I'm running win 7 and connecting to the printer via wifi from two different pcs.,0.0,1.0,1.0,0.0,0.0,0.0
5744,1,0,0,0,0,0,. What's not so great: Fax setup with phone is confusing This is much better than the HP it replaced.,1.0,0.0,0.0,0.0,0.0,0.0
16691,0,0,0,0,0,0,It is easy to use with my iPhone.,0.0,1.0,0.0,0.0,0.0,0.0
19416,0,0,0,0,0,1,"Simple to use, makes very good copies and excellent color printing.",0.0,0.0,0.0,0.0,0.0,1.0
744,0,0,0,1,0,0,"Awesome - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) Great printer at a great price.",0.0,0.0,0.0,1.0,0.0,0.0
19826,0,0,0,0,0,0,"When I want to turn printer off, it keeps hanging with message ""Ending, please wait awhile"".",0.0,0.0,0.0,0.0,0.0,0.0
8497,0,0,0,0,0,0,"- After many frustrating years dealing with HP printers, I decided switch makers and buy the Canon MX922 on the basis of several favorable online comparisons with other printers.",0.0,0.0,0.0,0.0,0.0,0.0
7991,0,0,0,0,0,0,The hardware was garbage but the HP software was SO much easier than this Canon nonsense.,0.0,0.0,0.0,0.0,0.0,0.0
4143,0,0,0,0,0,1,it sounds like it is sending the fax and it just stops and makes a alarming sound and it prints out incomplete transmission tx/rx 0089.,0.0,0.0,0.0,0.0,0.0,1.0
11315,1,1,0,0,0,0,"Once your PIXMA MX490 is connected to your wireless network, please view this PDF to set up your PIXMA MX490 for use with Google Cloud Print on your tablet: http://downloads.canon.com/cloud/MX492_UseGCP.pdf Did this answer your question?",1.0,0.0,0.0,0.0,0.0,0.0
17948,0,0,0,0,0,0,quiet - Had to replace my laser printer my cat destroyed.,0.0,0.0,0.0,0.0,0.0,0.0
8847,0,0,0,0,0,0,I've had it since the end of July and am on my 4th order of large capacity ink and this is a household printer of occasional use--ink sucker.,0.0,0.0,0.0,0.0,0.0,0.0
