Sentence#,Wireless Setup,Wireless Connectivity,Windows Compatibility,Selling Price,Paper Feed,Overall Print Quality,Non-specific/Unknown,iOS Compatibility,Ink Consumption,Competitor Product Comparison,Audible Noise,Overall Customer Service,Cloud Connectivity,Paper Jam,Color Print Quality,Monochrome Print Quality,Build Quality,Print Speed,CD/DVD Printing,Initialization Speed,Driver Performance,Sentence,Wireless Setup_predicted,Wireless Connectivity_predicted,Windows Compatibility_predicted,Selling Price_predicted,Paper Feed_predicted,Overall Print Quality_predicted,Non-specific/Unknown_predicted,iOS Compatibility_predicted,Ink Consumption_predicted,Competitor Product Comparison_predicted,Audible Noise_predicted,Overall Customer Service_predicted,Cloud Connectivity_predicted,Paper Jam_predicted,Color Print Quality_predicted,Monochrome Print Quality_predicted,Build Quality_predicted,Print Speed_predicted,CD/DVD Printing_predicted,Initialization Speed_predicted,Driver Performance_predicted
5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Slow printer - Nice looking all-in-one printer but very slow...uiet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10055,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,- okay MX920 series (PDF) User Manual (Windows) pml_-win-mx920-1_2-en.exe i downloaded the executable file and ran it - nothing happened.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Of course if you want the best, you have to go with one of the high end Epson's.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4298,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I have just purchased and installed a new Pixma MX922 printer and connected it wirelessly to my home network.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3466,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Requires ink cartridge change more frequently than expected.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"The Epson has this and it's very nice for envelopes, one-offs, etc. - The software isn't nearly as user friendly as the Epson software.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14926,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,More information on scanning wirelessly can be found here.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"The only drawbacks, and they are minor, is the warm-up time if the printer has been sitting a while.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4342,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,A lot of ink is used but the results are worth it.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Ipads are able to print to the MX922 which is a plus.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9966,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Open the Paper Output Tray and then open the Output Tray Extension.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A really nice printer. - Really easy to set up.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,It has a larger footprint than the Epson but smaller than the HP.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,I do a lot of CD printing and I liked Epson CD printing much MUCH better!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10584,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Bought an HP LaserJet color printer which I set up in under 30 minutes.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Setup took longer than expected but this machine does it all.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14339,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Solid, inexpensive all-in-one printer - A little bulky but a nice value for the price.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4853,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Easy document and photo printing - What's great about it: Fast printing via WiFi and easy to set up Easy to use and prints 2 sides copies with no problems.,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5366,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The bottom tray loads regular paper and the mid tray seems to be for smaller papers (photo paper size).,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I do like the wireless ability to print from any device.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"The ""warm up"" period is downright painful.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9508,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Set up was basic and fairly easy; instructions were good, not great.",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9725,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Epson sent me 3 new printers and innumerable ink cartridges to try to unclog the print heads.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,works - nice looking pictures.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14922,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New MX922, printing over wireless network from 2 computer but cannot scan.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6436,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Called already Canon Support, they blame the router manufacturer, what is bull**bleep**.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,But it is very annoying in that it often takes a lot of time to do it's maintenance.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8615,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"never stays connected to wireless network, even though signal is VERY strong and consistent.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6109,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,"Pros: Amazing Automation Cons: Dull Tones & Colors, Makes Noises Continuously, Output Door Flops Loudly, Short Cartridge Life, Slow To Start Up, Useless Software Best Uses: Everyday documents, Graphics & Charts Describe Yourself: Frequent User Primary use: Personal Bottom Line: Yes",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
11777,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"I used the ink that came with it, ran bunch of cleaning jobs, and still, print quality is a piece of garbage.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14059,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,What operating system is on your computer (version of Windows or Mac).,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8916,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I had it wired to the LAN and was able to print from multiple PCs.,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"- Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) In less than one year, the printhead died with error code B200.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10322,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,I only see my HP Office jet 7200 series listed in this app.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6787,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Re: MX922 goes to sleep and loses WiFi connection - Thanks for posting.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The rest of the images are not clear enough for me to comment on.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13680,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Re: PIXMA mx922 MAC 10.6.7 drivers/software - Thank you for your prompt Reply Jason (Moderator) - My printer setup really doesn't have anything to do with my inability to install the 10.6.7 OS drivers.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10877,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"It makes the sound when I first turn it on, when it is preparing to print or copy, but not while printing or copying.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I memorized my home network's passcode and eventually got it to connect with the router.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13946,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Re: MX922 not connecting wirelessly - I also am getting a message ""Printer is not connected"" ""Printing - Looking for Printer"".",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Good quality output but drops wireless a LOT. - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) I got this as a replacement for an 880 which was taking longer and longer to prepare itself for each print job (minutes, sometimes).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16741,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,the mx922. was added to support our family business and we couldn't be happier of the quality at a great price.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11640,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Things I liked: Internal Dual Paper Trays, so dust will not settle on paper when printer is idle.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Send it back to AMAZON and order an HP?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The document that came wither the printer was very vague in connecting to the network.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16748,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,print quality is good .,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4830,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I have not tried wireless network connection yet, but hope that works with my android devices, as that is only new feature over my older Canon printer.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"If you do this you'll have to wait for at least 3-4 minutes for the system to warm-up and perform some type of ""maintenance"" before you get that printout.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,* Loses the connection frequently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ok for the price - I bought this when my old MX882 finally broke.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3259,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Bottom line: In spite of my initial frustrations and the high cost of ink, I'm really happy with this printer so far, and I look forward to using it for printing everything from Word documents to frame-worthy photos.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Compared to my last HP printer, this printer is not as user friendly as it does not have a touch screen, which is a significant drawback.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Use the left or right button to select Standard Setup and press 6.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7812,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Still, this is the best printer I've ever owned, and I've owned a lot of printers (including Epson, HP and other Canon printers.)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8434,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Cons: large footprint; noisy; fax and scan menus are difficult when compared with my earlier Canon; firmware update information confusing; has lengthy (and probably ink wasting) start up and shut down.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6418,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Air print aspect is good and I can easily print from my iphone or ipad.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17918,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Good printer quality - But the printer always goes offline for people with Windows 10.,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1825,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"In addition to fast wireless printing from my PC, it also prints wirelessly from my iPad Mini.",0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4123,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"To contact a Technical Support Representative, please use the link below: http://Canon.us/ContactLI Did this answer your question?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"canon--shame on you - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) says it's out of paper--when it's not--happens much too often-- slow to start up but when finally it's ready to go--it prints quickly-- print quality is very good--I guess that's all I should worry about-- but the ""paper out"" problem is annoying.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10879,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,I also hear all the other sounds that sound very smooth and normal as in all printers.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Printed everything from photographs to two-sided documents flawlessly.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12051,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOTE: The setup adds a huge confusing menu to the PC desktop.,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Next, please download the latest driver for your PIXMA MX922: 1.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3518,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,The 7520 was my third (model of) HP Photo printer that I have owned over the years.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Both the 5420 and 922 are subjectively rattlely and not rugged compared to the Epson and HP, plus they both have flimsy and awkward control buttons compared to the Epson and HP controls, which are touch screen units.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unfortunately, the replacement printer is also defective and can not be set up.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2060,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"It does fidget around before it prints, sometimes for what seems like minutes (probably 30 seconds), but most printers do.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"The MX922 is not an ink hog, though cartridges are still more costly than I would like.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The reason I gave it 4 stars is the problem I had with the install.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"so far, so good - B&H got my new printer shipped to me as promised The printer was a little tricky getting setup to work wirelessly my my new iMac.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Died within the first year. - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) Printer head broke within the first year before I even had a chance to change the trial ink they send you with it.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"It takes what seems like an eternity to start printing after I click ""print"" on my computer.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15510,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,The major problem is that there is no disclosure that drives must be downloaded for this printer to work w/Macs.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13026,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"To install the unit for use over your network wirelessly, please follow these steps when the computer restarts: 1.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Very slow to print.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Why does it need full color cartridges in order to scan to my computer?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4552,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The print quality is outstanding and its got good speed.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"It does well when it is attached, I can print from nay of my computers, ipad, etc.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Lastly, the main paper tray seems flimsy to me.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7602,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"She poked and prodded the printer per the instructions from technical support, to no avail, and a wasted planning hour.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,It doesn't involve my pc at all.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
